"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19580364","4.64562702","7.61359835","7.17937517","6.05508518","5.86188269","5.85007095","5.49814558","6.6397624","8.44377995","9.23539066","9.37587833","9.134552","10.32344532","10.17827034","10.11763382","9.95196629","10.36270523","10.00543404","11.33526421","","",
"American Samoa","ASM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69438457","5.43587589","5.28793621","5.58626556","5.11667967","4.9945569","4.63347101","4.44986248","4.2048173","4.19123125","5.37907028","5.44257212","5.47921419","5.50909281","5.87269974","5.27965546","5.12190151","4.87493944","4.85093021","4.44295979","","",
"Australia","AUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61383343","7.69622898","7.89332151","7.90449524","8.10948753","7.99008226","7.98943853","8.06755352","8.25585651","8.56316471","8.4308424","8.54153824","8.67564774","8.76116371","9.03597069","9.32758904","9.24815178","9.26682281","9.1550045","9.91078568","","",
"Austria","AUT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.20371437","9.26942921","9.3947649","9.5472393","9.70939827","9.62702942","9.5311327","9.53209686","9.72564602","10.22582531","10.22101879","10.02613258","10.19915581","10.28574944","10.36809254","10.36746693","10.3522625","10.38460541","10.31750679","10.43403149","","",
"Azerbaijan","AZE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94894385","2.75590682","2.73279428","2.73471093","2.66530418","2.26107669","2.06678391","1.99021435","1.93880892","2.6137836","2.48996663","2.44641805","2.96481562","3.03672314","3.37713742","4.10663605","4.03655434","3.73651457","3.55621028","4.03829002","","",
"Burundi","BDI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.17697144","6.40484381","6.47216082","6.31327724","7.7010417","8.42371273","9.94232273","10.58081913","9.23542213","10.35021877","11.27637577","10.06997776","8.52668476","8.53728485","7.31549168","6.42882729","7.71920919","7.90301847","8.2447691","7.99091434","","",
"Belgium","BEL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9991765","8.14988804","8.3182106","9.20823288","9.36721516","9.26114464","9.16102505","9.16611385","9.63002014","10.35455036","10.23324585","10.39208412","10.50650597","10.56133938","10.59411144","10.43065357","10.77319717","10.78312588","10.76469994","10.65604973","","",
"Benin","BEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10270309","3.24910021","3.04335403","3.0376544","3.0760572","2.93478322","2.97331023","2.8938241","2.69675088","2.82528329","2.99710441","3.09628272","3.41449857","2.85861206","2.66743827","2.90741682","2.73950028","2.61910868","2.50416446","2.38842916","","",
"Burkina Faso","BFA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9502635","2.88835382","2.97113252","3.14307165","4.21721363","3.95109105","4.51446247","5.23372936","4.64780807","5.08159304","5.2395854","4.6486845","4.60266972","5.56331158","5.00026941","5.13192463","5.95963097","6.02940798","4.90988731","5.46494246","","",
"Bangladesh","BGD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07144356","2.06375051","2.25972915","2.30958843","2.33950281","2.41363597","2.48439622","2.55897784","2.48848343","2.56097794","2.68101048","2.76118398","2.74823475","2.65446854","2.65588379","2.63947296","2.47291207","2.43180156","2.50803041","2.48357606","","",
"Bulgaria","BGR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82971001","6.85958767","7.0809865","7.19987392","6.89090872","6.89011431","6.52544594","6.16035938","6.28771019","6.59577608","7.13800573","7.13881254","7.57609081","7.16768599","7.70713234","7.41093588","7.47690725","7.5206337","7.3434248","7.12611389","","",
"Bahrain","BHR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56132603","3.68104196","3.85486555","3.98856878","3.47338176","3.17561626","3.06248927","3.30373311","3.28510404","4.05684614","3.84291482","3.57691312","4.10642147","4.30853891","4.40681839","4.9869976","4.86063528","4.74279165","4.14378214","4.01147509","","",
"Bahamas, The","BHS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80487037","3.92440891","3.81251955","4.01998568","4.04628181","4.03196478","4.30935764","4.4963069","4.8630805","5.15085459","5.25673914","5.32418823","5.31907082","5.5913291","5.57097006","5.2271986","5.62038803","6.6088872","5.92999935","5.74977493","","",
"Bosnia and Herzegovina","BIH","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65342188","7.27702522","7.12647152","8.03272915","9.06270218","9.05223751","9.17218685","9.5306015","9.68943882","9.02212143","9.01888275","9.17856026","9.49001503","9.44886494","9.49011135","9.35174561","9.24976635","8.93797779","8.89146042","9.04909897","","",
"Belarus","BLR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2760601","5.70827103","5.62329483","5.76984167","5.73709631","6.07036781","5.57381344","5.69203281","5.29415369","5.39037848","5.65693998","4.87438536","5.245327","5.69559479","5.38793373","6.06533337","5.91054153","5.75974846","5.52699471","5.86133957","","",
"Belize","BLZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99033976","4.63241482","4.71499634","4.62012959","4.48231363","4.49777079","4.56418276","5.32664824","5.68234491","5.85314894","5.68149519","5.72256994","5.46800852","5.65393209","6.19277191","5.9350915","6.14959431","5.79241371","5.81922674","5.96689224","","",
"Bermuda","BMU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39554119","4.82522202","4.89645052","5.19709635","4.86315727","5.07408142","4.6608758","4.6968894","4.60677242","5.17444515","5.20230532","5.17306805","5.2539444","5.57465124","5.89613628","6.55064964","6.83333063","6.4901948","6.64209032","6.9233799","","",
"Brazil","BRA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33459282","8.54960632","8.69685745","8.18899918","8.12491989","8.03540993","8.24952602","8.20183945","8.01129246","8.39480209","7.94515991","7.78819466","7.73637724","7.97659969","8.39644623","8.90929508","9.16901207","9.47124863","9.46475124","9.5912714","","",
"Barbados","BRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33187246","5.52529192","5.86123419","6.68377304","7.31510305","6.76892185","6.58324289","6.05583191","6.47676373","7.1486845","6.77398682","6.89933872","7.77819967","7.49560881","6.99789667","6.7748456","6.68155098","6.62216997","6.56259155","6.29990387","","",
"Brunei Darussalam","BRN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5512445","2.54995036","2.53798175","2.60610533","2.5552268","2.23678851","1.91712439","1.96159506","1.87878013","2.38892317","2.27826118","1.86409724","1.85097218","1.898314","1.91436803","2.38708901","2.54828691","2.27036428","2.41289377","2.16031361","","",
"Bhutan","BTN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44684267","5.0041995","4.59563637","4.1293807","4.59777308","4.13416386","4.35658741","4.09022331","3.38117099","3.5476253","3.55879474","3.34921789","3.61913657","3.70787191","3.55791116","3.75701189","3.57613945","3.3407371","3.2427721","3.60761595","","",
"Botswana","BWA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82726383","6.15671635","6.42154074","6.1761694","5.79530382","5.02535105","4.77373314","5.33311653","5.7820034","6.5250082","6.19402504","5.77690315","6.14145994","6.22438812","5.59793139","5.72629929","5.56052208","6.13453388","5.96867228","6.04836559","","",
"Central African Republic","CAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27478456","3.95594192","4.22761345","4.39720249","4.30442286","4.36732149","4.44105434","4.7185154","4.08699083","4.81901073","3.8270402","3.87377","3.94020414","4.95162487","4.91660213","5.0343523","5.44400311","6.6654377","10.99530983","7.75300884","","",
"Canada","CAN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.24814415","8.62482357","8.85670376","9.01090145","9.06628132","9.03540611","9.34210205","9.44500446","9.60709858","10.71716499","10.69585419","10.40052414","10.50637913","10.40513706","10.24852657","10.73320484","11.02296066","10.83538342","10.80637455","10.84447765","","",
"Central Europe and the Baltics","CEB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70425867900888","5.90648824840137","6.15506500576258","6.38990043521291","6.35421862322209","6.36085639392394","6.21879141205486","6.13156546418906","6.37422406251256","6.8439722433132","6.78785950733052","6.52381015361235","6.54186729982321","6.67430729830557","6.57730128927135","6.49649933251855","6.59396093669343","6.56200356845148","6.57476370724535","6.71526657539199","","",
"Switzerland","CHE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.11401939","9.43919373","9.85215092","10.10937595","10.1849556","10.004179","9.53341675","9.36357594","9.48092747","10.06906986","9.94159698","10.0191288","10.24875641","10.46214485","10.61642265","11.00794983","11.30005455","11.48099899","11.37997055","11.29148102","","",
"Channel Islands","CHI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03517628","7.15104103","7.26602364","7.33330393","6.90115023","6.58871555","6.03516722","6.17537546","6.74047899","7.20918465","6.77489328","6.7717886","7.0209198","7.44478321","7.80729866","8.30269146","8.51866722","9.06854153","9.15850449","9.33272362","","",
"China","CHN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.50827932","4.25329876","4.38285208","4.41762829","4.29347467","4.17605114","3.94742227","3.67491436","3.90000153","4.3495841","4.23068333","4.34274435","4.56584787","4.71490669","4.77790594","4.93827963","4.97955608","5.06592178","5.16790485","5.3502779","","",
"Cote d'Ivoire","CIV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12684488","6.01772738","5.90390921","5.47977018","5.47520828","5.00643015","4.76330471","4.55253553","4.56873417","4.46970177","4.41580963","4.39704227","4.42740583","3.71776819","3.73104811","3.21990895","3.35172296","3.30509853","3.11891103","3.29862952","","",
"Cameroon","CMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.29762173","4.0975132","4.29479742","4.26826382","4.01515007","4.09544468","4.02897263","3.95940948","3.82291627","3.73933601","3.75891471","4.01686049","4.0731349","3.78499365","3.95117664","3.74879193","3.72950816","3.49216461","3.46510625","3.59539533","","",
"Congo, Dem. Rep.","COD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55040038","2.70775008","2.6547749","3.81817865","4.42028952","4.25265551","4.39380932","4.33555222","4.98871946","4.54615879","3.86035585","3.26267195","3.30099416","3.56663251","3.97874045","3.96921349","4.36603069","4.15646648","3.30249262","3.53626084","","",
"Congo, Rep.","COG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.50500607","2.18529677","1.70167685","1.91852152","1.92152369","1.71774054","1.7086128","1.90200078","2.23927021","2.14222002","1.8517288","1.75237262","1.90971029","1.94347048","1.97311711","2.45668483","2.79067516","2.51812744","1.93649173","2.08331084","","",
"Colombia","COL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.63529348","5.94238234","5.73295689","5.77505875","5.79892778","6.06709814","6.33551502","6.49102831","6.84192705","7.31134653","7.07130146","6.78076839","6.74599648","7.01724052","7.18553209","7.52338552","7.53117037","7.67864275","7.62541389","7.70943594","","",
"Comoros","COM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.51418018","6.65322924","6.68114853","6.65392351","6.58027601","6.12521267","5.77074194","5.41753864","5.06897497","4.92694378","4.99181557","5.3021183","5.17421341","5.09434605","5.23187876","4.60089922","4.65263557","5.26807404","4.90244007","5.17030334","","",
"Cabo Verde","CPV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.43401194","4.75244379","4.7555151","4.50008631","4.37710667","4.27364111","4.48974991","4.18900156","3.58312869","3.88152456","4.47555733","4.30527449","5.13365459","5.28994226","5.32722235","4.8200655","4.84664345","5.27825785","5.26637983","4.93621731","","",
"Costa Rica","CRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56498814","6.47410393","6.8690896","6.9691925","6.63005924","6.66429853","6.93530893","6.99642754","7.46854544","7.86019039","8.02937698","8.1219759","7.78642225","7.68229151","7.66376114","7.59196186","7.31724358","7.04522943","7.29572248","7.27393246","","",
"Caribbean small states","CSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69501583983077","4.52337931949486","4.64518259896874","4.47284033274701","4.69675748241496","4.62977724632417","4.53202369774545","4.75415979517042","4.63686291239311","5.37250830510815","5.24098141254592","5.09515648671986","5.08769128406068","5.19779857469623","5.27502563180259","5.67556309375944","5.97824554797528","6.25991417083316","6.15506570955717","6.30564457018871","","",
"Cuba","CUB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.58189821","6.98209763","7.11481667","7.10295439","6.83178759","8.75525475","8.2719059","10.96749115","11.31422806","12.29053974","10.6880827","11.31298637","9.29940987","10.43099499","12.1412344","12.81401348","12.2177515","11.7113266","11.18745422","11.34020519","","",
"Curacao","CUW","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30800056","5.33940458","5.61565971","5.63568783","5.40558147","5.43580961","5.46357489","5.35744858","6.01427698","6.46531582","6.51767111","6.44928503","6.55474567","6.94518471","6.95228958","6.75352287","6.62359428","6.59893894","6.77018547","7.00903225","","",
"Czech Republic","CZE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70103025","5.86295414","6.17736149","6.52412462","6.35071039","6.34086704","6.16380167","5.98578358","6.33024883","7.248806","6.87530422","6.92782688","6.97858715","7.7224946","7.59677219","7.19641542","7.10655022","7.14152622","7.52479792","7.83470726","","",
"Germany","DEU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8881979","9.92046165","10.18365669","10.40202236","10.14603138","10.3115406","10.17961693","10.05104923","10.25105095","11.23758507","11.09557819","10.77818966","10.85323715","10.99795437","11.02157784","11.18370342","11.23563671","11.32935143","11.45038891","11.69724941","","",
"Djibouti","DJI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93908072","2.8072207","3.58787632","3.97685766","3.32442927","3.22467232","3.48426819","3.41498637","3.19098687","3.21451879","3.06150365","3.3765645","3.299927","2.92013574","2.96522927","3.07556486","2.7274003","2.46476841","2.26254249","1.79826784","","",
"Dominica","DMA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3237443","4.6450181","4.6531105","4.84617901","4.74520159","4.97772503","4.78092194","4.79109907","5.04968786","4.98329306","5.1571188","5.33450365","5.79509926","5.30803347","5.22792864","5.15941811","5.12967396","5.45470619","6.47454262","5.46006632","","",
"Denmark","DNK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10438347","8.44832611","8.70251179","8.9036293","9.00743198","9.0905695","9.16879559","9.3251543","9.51134396","10.67432022","10.33315945","10.15291023","10.24135303","10.16958141","10.17190456","10.22716618","10.14456177","10.03963375","10.0707159","9.95583057","","",
"Dominican Republic","DOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88427496","4.88183308","4.98649025","4.38888311","4.2877388","4.35389185","3.99365425","4.20731974","4.7250762","5.08706808","5.57940006","5.66509867","5.88520575","5.76407719","5.75101709","5.78463221","5.82760334","5.83058023","5.73288918","5.929142","","",
"Algeria","DZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48903275","3.83787704","3.7300415","3.60104108","3.5440731","3.2351613","3.35510182","3.8214159","4.20188379","5.3593955","5.11717176","5.26748085","6.00050974","6.03576279","6.54721403","6.9784894","6.60749578","6.27938414","6.16302586","6.24337101","","",
"East Asia & Pacific (excluding high income)","EAP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95157522858609","3.8490302356564","3.91197307420069","3.97929640329528","3.88725767767876","3.87779508149387","3.72677431138746","3.55416421773347","3.7250491274744","4.12398064392753","4.01378816968527","4.13534904743098","4.33499339038469","4.47883851604068","4.55521026522344","4.71022754660012","4.74216163187975","4.81332779548211","4.91540810007484","5.06972187223228","","",
"Early-demographic dividend","EAR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87371417394328","5.11175117172094","4.8417329688137","4.97953246607618","4.92796427823122","4.88190435340395","4.88563597865934","4.86340447913305","4.79387100258398","5.18893651661528","4.97192135448663","4.96878226448507","5.03349913381635","5.07727539054546","5.08038087342664","5.19307347587563","5.06080350718536","4.98915818571992","4.82222263504051","4.74455030938086","","",
"East Asia & Pacific","EAS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.10887163213354","6.14379997840309","6.11543100342359","6.21164147053371","6.18620688206494","6.13908302869845","5.94607890413212","5.74508007576158","5.90018326220306","6.39903097805153","6.27942564760533","6.70552817617946","6.76693702806289","6.53416328898675","6.46716153615567","6.44877599686088","6.53419339050967","6.49685135235294","6.51478418873344","6.67748718119185","","",
"Europe & Central Asia (excluding high income)","ECA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89657381174638","5.1813912708418","5.42436305371894","5.35747514377937","5.12693399806504","5.10664131792497","5.08804759042621","5.03138903774463","5.0764442132806","5.61130134076565","5.14591363619328","4.86570349104421","4.94986850582922","5.00651707164516","5.03574724847492","5.03275688647106","5.11823145125122","5.13371427789461","5.18016997130951","5.41155831176506","","",
